edge_id,date,day_of_week,is_weekend,hour,weather,is_rush_hour,congestion_level
"(13087366601, 1329433896, 0)",2026-07-02,3,0,21,0,0,2
"(1184943115, 1185026255, 0)",2026-07-22,2,0,9,0,1,7
"(1356519875, 6769076215, 0)",2026-06-01,0,0,6,0,0,2
"(1185579728, 1185579688, 0)",2026-05-05,1,0,16,1,1,8
"(6556986422, 5766243919, 0)",2026-07-11,5,1,13,0,0,1
"(1350752669, 1350753400, 0)",2026-07-03,4,1,21,0,0,7
"(1346612860, 1346612090, 0)",2026-06-05,4,1,22,0,0,7
"(1350752677, 1350752992, 0)",2026-07-24,4,1,18,0,0,1
"(6538590950, 6545048995, 0)",2026-06-17,2,0,14,0,1,6
"(1361117556, 1361117294, 0)",2026-05-02,5,1,9,0,1,2
"(1364829713, 6544339896, 0)",2026-06-26,4,1,18,1,0,2
"(1184780197, 1184780190, 0)",2026-06-08,0,0,17,1,0,3
"(1367529816, 1367529601, 0)",2026-07-11,5,1,14,0,1,2
"(6757354948, 1332017603, 0)",2026-06-17,2,0,8,0,1,8
"(1346847038, 6304363132, 0)",2026-07-21,1,0,8,1,1,6
"(1371956302, 1371956554, 0)",2026-05-05,1,0,6,1,0,3
"(1380541227, 1380541141, 0)",2026-05-15,4,1,7,1,1,1
"(6547573862, 6547573873, 0)",2026-06-06,5,1,18,0,0,1
"(6569018819, 1380541980, 0)",2026-06-23,1,0,14,0,1,7
"(1186889099, 1186546606, 0)",2026-06-07,6,0,10,0,0,1
"(1323895380, 1323895286, 0)",2026-07-22,2,0,20,0,0,2
"(6587228308, 5754433201, 0)",2026-06-21,6,0,15,0,1,9
"(6581442350, 6581442349, 0)",2026-05-11,0,0,18,0,0,3
"(5765103561, 6559093393, 0)",2026-07-20,0,0,7,1,1,7
"(6572664808, 6304571031, 0)",2026-05-14,3,0,13,0,0,1
"(6554445243, 11929623151, 0)",2026-06-11,3,0,16,1,1,7
"(1329637794, 1329637952, 0)",2026-05-30,5,1,17,0,0,2
"(5765103561, 6559093393, 0)",2026-07-28,1,0,10,0,0,2
"(6755854467, 1372487009, 1)",2026-07-08,2,0,17,0,0,3
"(1343821184, 1343821263, 0)",2026-07-01,2,0,18,0,0,2
"(6558050360, 6538858465, 0)",2026-07-26,6,0,12,2,0,4
"(6600730979, 1418728240, 0)",2026-06-04,3,0,6,0,0,3
"(1186524341, 1186524464, 0)",2026-06-27,5,1,19,2,0,9
"(6552362569, 6552362570, 0)",2026-05-28,3,0,22,1,0,2
"(1174446973, 1174066983, 0)",2026-07-24,4,1,7,0,1,2
"(6601640776, 6601640727, 0)",2026-05-27,2,0,8,0,1,8
"(1347137619, 1347137659, 0)",2026-05-22,4,1,17,1,0,2
"(6541505710, 1346779273, 0)",2026-07-20,0,0,8,1,1,7
"(6542839673, 3676454416, 0)",2026-05-04,0,0,17,0,0,1
"(721619180, 1380541148, 0)",2026-05-04,0,0,12,0,0,3
"(1329698748, 1329698691, 0)",2026-05-07,3,0,12,0,0,2
"(1374129709, 6631219361, 0)",2026-06-27,5,1,19,2,0,8
"(1331244808, 1331245774, 0)",2026-06-22,0,0,15,0,1,7
"(1371671327, 1371671454, 0)",2026-05-06,2,0,9,0,1,7
"(1332017826, 1332017777, 0)",2026-06-21,6,0,12,0,0,3
"(1334047185, 1334047322, 0)",2026-07-28,1,0,7,0,1,5
"(1346612566, 1346611975, 0)",2026-07-15,2,0,10,0,0,3
"(1350774512, 2988947194, 0)",2026-06-04,3,0,19,0,0,2
"(6557376752, 6557597643, 0)",2026-06-01,0,0,19,0,0,2
"(1332669734, 6627933395, 0)",2026-05-27,2,0,22,0,0,3
"(1175877023, 5755845306, 0)",2026-05-15,4,1,9,1,1,1
"(1322981947, 1322981470, 0)",2026-06-07,6,0,8,0,1,8
"(1334047185, 1334047322, 0)",2026-05-09,5,1,10,0,0,1
"(1346847201, 1346156985, 0)",2026-05-01,4,1,23,1,0,2
"(6543100400, 1174966893, 0)",2026-06-08,0,0,7,1,1,8
"(6557974648, 1417561090, 0)",2026-06-11,3,0,12,1,0,1
"(1371538688, 1371538805, 0)",2026-05-11,0,0,10,0,0,3
"(1370526903, 1370526980, 0)",2026-06-16,1,0,19,0,0,3
"(1322982054, 6580856314, 0)",2026-05-15,4,1,15,1,1,2
"(331565003, 331565002, 0)",2026-05-03,6,0,15,2,1,10
"(1374279176, 1374279464, 0)",2026-07-06,0,0,10,0,0,3
"(1323345322, 1323345842, 0)",2026-05-30,5,1,10,0,0,2
"(6583043108, 1331082612, 0)",2026-06-15,0,0,14,0,1,7
"(1356917776, 1356920642, 0)",2026-07-28,1,0,11,0,0,3
"(6585611590, 6585611586, 0)",2026-06-24,2,0,6,1,0,2
"(6610375755, 6738772299, 0)",2026-06-23,1,0,17,0,0,1
"(1396443192, 6771620989, 0)",2026-07-17,4,1,16,0,1,3
"(6536439375, 6536588938, 0)",2026-05-18,0,0,11,0,0,1
"(1185579728, 1185579688, 0)",2026-05-09,5,1,7,0,1,1
"(1334047127, 1364900534, 0)",2026-05-24,6,0,18,0,0,3
"(6620749493, 6620749498, 0)",2026-06-14,6,0,20,0,0,2
"(1396508515, 1396508522, 0)",2026-06-14,6,0,7,0,1,9
"(6588463555, 6588463654, 0)",2026-05-07,3,0,12,0,0,1
"(1346847038, 6304363132, 0)",2026-06-11,3,0,8,1,1,8
"(1181366272, 1181365512, 0)",2026-07-20,0,0,12,1,0,3
"(6601590979, 6601533325, 0)",2026-05-23,5,1,6,0,0,2
"(1334014187, 1358046381, 0)",2026-06-09,1,0,15,0,1,7
"(12202083138, 12202083141, 0)",2026-07-29,2,0,19,2,0,4
"(6769902214, 1379368792, 0)",2026-06-07,6,0,12,0,0,3
"(1180288747, 1180288772, 0)",2026-05-20,2,0,6,0,0,1
"(1324181494, 6622601720, 0)",2026-05-29,4,1,12,0,0,2
"(6541243906, 6530776895, 0)",2026-07-29,2,0,6,2,0,3
"(1341718877, 1344168014, 0)",2026-05-17,6,0,21,0,0,3
"(1323346022, 6598161420, 0)",2026-06-20,5,1,19,1,0,5
"(1175373522, 1175375870, 0)",2026-05-28,3,0,10,1,0,2
"(1325840095, 1325839862, 0)",2026-06-05,4,1,18,0,0,3
"(1329637961, 1329637914, 0)",2026-06-04,3,0,20,0,0,3
"(1330537648, 6554845384, 0)",2026-07-21,1,0,6,1,0,1
"(6735485653, 392257875, 0)",2026-05-14,3,0,20,0,0,3
"(1323345861, 1323345984, 0)",2026-05-08,4,1,15,1,1,2
"(1370526613, 1370526548, 0)",2026-07-20,0,0,18,1,0,1
"(1173885926, 6573897495, 0)",2026-07-17,4,1,22,0,0,8
"(1329345383, 1329345410, 0)",2026-07-21,1,0,7,1,1,7
"(6561114829, 1171724116, 0)",2026-07-25,5,1,11,0,0,3
"(3467985821, 3467985833, 0)",2026-06-06,5,1,19,0,0,6
"(1395429860, 1395429882, 0)",2026-05-22,4,1,16,1,1,3
"(6559065353, 6559065355, 0)",2026-07-03,4,1,19,0,0,5
"(6554445243, 11929623151, 0)",2026-07-13,0,0,10,0,0,1
"(6554335446, 1172905052, 0)",2026-06-19,4,1,18,0,0,3
"(1184864093, 1184863233, 0)",2026-05-20,2,0,23,0,0,1
"(1343821189, 1343821154, 0)",2026-06-13,5,1,23,0,0,2
"(1352193762, 1352193549, 0)",2026-05-15,4,1,14,1,1,1
"(6547601254, 6547601237, 0)",2026-07-12,6,0,13,0,0,3
"(3112549168, 3112549151, 0)",2026-05-07,3,0,18,0,0,2
"(6576721831, 3250738467, 0)",2026-06-04,3,0,9,0,1,7
"(1371956302, 1371956554, 0)",2026-07-16,3,0,19,1,0,3
"(9407387382, 1185579794, 0)",2026-07-08,2,0,16,0,1,8
"(1361117556, 1361117294, 0)",2026-05-01,4,1,6,1,0,2
"(6581442350, 6581442349, 0)",2026-07-16,3,0,18,1,0,1
"(1347293046, 1347292957, 0)",2026-06-25,3,0,17,0,0,2
"(1364900682, 6542236950, 0)",2026-05-09,5,1,17,0,0,1
"(1324408890, 1324408701, 0)",2026-06-05,4,1,11,0,0,1
"(1175375033, 1175375993, 0)",2026-07-02,3,0,12,0,0,1
"(1374245565, 1374246035, 0)",2026-07-24,4,1,18,0,0,3
"(11953619597, 11953619598, 0)",2026-05-17,6,0,12,0,0,3
"(1330171400, 1329345386, 0)",2026-07-09,3,0,23,0,0,2
"(1324181616, 1324181571, 0)",2026-07-05,6,0,18,0,0,2
"(1396425564, 6618274974, 0)",2026-05-22,4,1,22,1,0,7
"(1332669891, 6628697084, 0)",2026-05-09,5,1,21,0,0,7
"(6772044486, 6772029084, 0)",2026-07-29,2,0,19,2,0,5
"(6568974979, 6569018810, 0)",2026-05-29,4,1,19,0,0,7
"(6581279487, 6581279486, 0)",2026-07-04,5,1,13,0,0,1
"(6588133470, 721619009, 0)",2026-07-06,0,0,19,0,0,3
"(6542839673, 3676454416, 0)",2026-05-31,6,0,13,1,0,3
"(1361117286, 1361117571, 0)",2026-07-14,1,0,19,0,0,1
"(1347137619, 1347137659, 0)",2026-06-14,6,0,18,0,0,1
"(331565003, 331565002, 0)",2026-07-10,4,1,23,2,0,6
"(6738710336, 6738710330, 0)",2026-06-16,1,0,16,0,1,7
"(6547426508, 5760614813, 0)",2026-06-28,6,0,12,1,0,2
"(1178236865, 1178236463, 0)",2026-06-27,5,1,12,2,0,5
"(1371614699, 1371614740, 0)",2026-07-26,6,0,20,2,0,4
"(6547426508, 5760614813, 0)",2026-05-06,2,0,18,0,0,3
"(1359004421, 1359004039, 0)",2026-06-13,5,1,23,0,0,3
"(6546989131, 1330820209, 0)",2026-07-07,1,0,20,0,0,2
"(8278633101, 6558106796, 0)",2026-06-28,6,0,20,1,0,1
"(1324181560, 1324181166, 0)",2026-05-16,5,1,12,0,0,2
"(6543942506, 6543942517, 0)",2026-05-27,2,0,11,0,0,1
"(1330171637, 1330170399, 0)",2026-05-14,3,0,15,0,1,7
"(1329735003, 2973460651, 0)",2026-05-29,4,1,14,0,1,2
"(3526130192, 3526130191, 0)",2026-05-10,6,0,10,0,0,3
"(1324408906, 1324408750, 0)",2026-06-27,5,1,15,2,1,3
"(6580927373, 6580961271, 0)",2026-06-20,5,1,22,1,0,5
"(6557376736, 3111984021, 0)",2026-07-10,4,1,20,2,0,9
"(6561114834, 1174066991, 0)",2026-07-11,5,1,16,0,1,1
"(12920669869, 1186889231, 0)",2026-07-06,0,0,16,0,1,6
"(1364829529, 1364829688, 0)",2026-05-28,3,0,9,1,1,7
"(1179694693, 5761922487, 0)",2026-06-17,2,0,14,0,1,8
"(1396443245, 1396443273, 0)",2026-06-03,2,0,22,0,0,3
"(6588133470, 721619009, 0)",2026-07-18,5,1,9,0,1,2
"(1329698748, 1329698691, 0)",2026-06-08,0,0,15,1,1,5
"(1354861809, 6752972982, 0)",2026-07-24,4,1,15,0,1,2
"(1171157846, 1171157694, 0)",2026-06-22,0,0,12,0,0,1
"(6586987099, 6586987098, 0)",2026-07-15,2,0,12,0,0,2
"(1175877023, 5755845306, 0)",2026-07-11,5,1,16,0,1,1
"(1346847201, 1346156985, 0)",2026-05-31,6,0,12,1,0,3
"(6640700587, 1349781203, 0)",2026-07-15,2,0,20,0,0,3
"(1332017826, 1332017777, 0)",2026-06-04,3,0,13,0,0,3
"(2442418232, 1179694631, 0)",2026-07-24,4,1,11,0,0,1
"(1361117236, 1361117275, 0)",2026-05-29,4,1,14,0,1,3
"(1174524594, 5754846394, 0)",2026-07-21,1,0,11,1,0,1
"(1364900687, 6545606375, 0)",2026-05-30,5,1,14,0,1,3
"(6561114834, 1174066991, 0)",2026-06-10,2,0,9,0,1,9
"(1323345442, 1323345972, 0)",2026-07-02,3,0,14,0,1,6
"(1184065203, 1184065403, 0)",2026-06-28,6,0,15,1,1,9
"(1323345669, 1323345355, 0)",2026-06-21,6,0,22,0,0,2
"(6601640776, 6601640727, 0)",2026-06-12,4,1,14,1,1,1
"(1174524594, 5754846394, 0)",2026-06-18,3,0,19,0,0,1
"(1349527741, 6552015853, 0)",2026-06-18,3,0,6,0,0,2
"(1331244983, 1331245676, 0)",2026-07-22,2,0,6,0,0,3
"(1379368400, 1379368402, 0)",2026-07-07,1,0,13,0,0,3
"(1332724217, 1332724480, 0)",2026-07-26,6,0,8,2,1,10
"(1323754577, 1323754198, 0)",2026-07-27,0,0,8,0,1,6
"(6547426508, 5760614813, 0)",2026-07-25,5,1,17,0,0,2
"(9407471693, 6630522620, 0)",2026-05-13,2,0,13,0,0,2
"(6604359199, 6582026236, 0)",2026-06-27,5,1,10,2,0,4
"(6569975864, 6598107139, 0)",2026-07-26,6,0,8,2,1,10
"(1330170196, 1330171107, 0)",2026-06-01,0,0,17,0,0,1
"(1329698771, 1329698284, 0)",2026-06-23,1,0,13,0,0,2
"(331556716, 1175876922, 0)",2026-05-12,1,0,8,1,1,7
"(1347409972, 6530844087, 0)",2026-07-08,2,0,20,0,0,1
"(6547182834, 6547182832, 0)",2026-06-20,5,1,11,1,0,2
"(6561421802, 6561346682, 0)",2026-06-24,2,0,12,1,0,1
"(6543952951, 6543952960, 0)",2026-06-10,2,0,7,0,1,5
"(1325840062, 1325839946, 0)",2026-07-16,3,0,21,1,0,3
"(1356520047, 6615870733, 0)",2026-06-21,6,0,21,0,0,1
"(1381026405, 1381026406, 0)",2026-07-11,5,1,12,0,0,2
"(6542903703, 6542903721, 0)",2026-05-13,2,0,14,0,1,7
"(1324181534, 1324181481, 0)",2026-06-12,4,1,13,1,0,2
"(1346612565, 1346612081, 0)",2026-07-14,1,0,19,0,0,1
"(3467985821, 3467985833, 0)",2026-05-26,1,0,20,0,0,2
"(1344168240, 266215378, 0)",2026-05-13,2,0,16,0,1,5
"(1346611894, 1346612802, 0)",2026-06-29,0,0,10,0,0,2
"(6543100400, 1174966893, 0)",2026-05-02,5,1,15,0,1,2
"(6553252010, 6536363971, 0)",2026-05-03,6,0,14,2,1,9
"(6553621910, 1341691134, 0)",2026-05-07,3,0,7,0,1,6
"(1329345245, 1327186582, 0)",2026-07-09,3,0,9,0,1,7
"(1352193566, 1352193540, 0)",2026-06-21,6,0,12,0,0,1
"(1380541242, 1380541236, 0)",2026-05-27,2,0,10,0,0,3
"(1352194048, 6933986339, 0)",2026-07-14,1,0,22,0,0,1
"(6580964317, 1323345593, 0)",2026-05-23,5,1,7,0,1,1
"(1347293046, 1347292957, 0)",2026-05-23,5,1,10,0,0,1
"(1323672609, 1323672760, 0)",2026-05-27,2,0,20,0,0,3
"(6769188408, 6769188439, 1)",2026-06-23,1,0,21,0,0,1
"(6637789299, 6637789301, 0)",2026-06-09,1,0,14,0,1,8
"(6542333972, 6543093285, 0)",2026-07-12,6,0,12,0,0,3
"(1353448531, 1353448730, 0)",2026-05-25,0,0,21,0,0,2
"(1323345833, 1341987054, 0)",2026-07-20,0,0,21,1,0,2
"(1380078531, 1380078522, 0)",2026-06-13,5,1,20,0,0,7
"(6757013374, 6757013360, 0)",2026-06-14,6,0,9,0,1,8
"(6557376729, 6557376724, 0)",2026-06-29,0,0,21,0,0,2
"(1323672769, 1323672516, 0)",2026-05-12,1,0,12,1,0,1
"(1396425564, 6618274974, 0)",2026-05-14,3,0,15,0,1,9
"(1352193566, 1352193540, 0)",2026-05-24,6,0,7,0,1,5
"(1347137654, 1174967539, 0)",2026-06-07,6,0,20,0,0,3
"(12237200017, 1361117364, 0)",2026-06-05,4,1,15,0,1,3
"(6304487276, 1322981701, 0)",2026-06-23,1,0,6,0,0,3
"(1333236229, 6586890510, 0)",2026-06-28,6,0,9,1,1,7
"(6581442350, 6581442349, 0)",2026-05-26,1,0,9,0,1,6
"(3467985851, 1184975449, 0)",2026-06-03,2,0,13,0,0,3
"(1346612860, 1346612090, 0)",2026-07-23,3,0,21,2,0,3
"(1356918901, 1356920642, 0)",2026-07-27,0,0,9,0,1,8
"(1331244655, 1331244362, 0)",2026-05-26,1,0,17,0,0,1
"(1396425564, 6618274974, 0)",2026-05-06,2,0,7,0,1,6
"(6598691631, 6596790435, 0)",2026-06-14,6,0,8,0,1,7
"(5761923664, 1368366565, 0)",2026-07-07,1,0,17,0,0,1
"(9407387382, 1185579794, 0)",2026-07-07,1,0,21,0,0,1
"(1347293046, 1347292957, 0)",2026-07-01,2,0,18,0,0,2
"(5756734424, 5756734434, 0)",2026-06-10,2,0,11,0,0,1
"(6598348640, 6598161400, 0)",2026-05-30,5,1,17,0,0,1
"(1330171652, 6581353529, 0)",2026-07-28,1,0,20,0,0,3
"(721619180, 1380541148, 0)",2026-06-29,0,0,16,0,1,8
"(1175876849, 1175876791, 0)",2026-06-16,1,0,11,0,0,1
"(1371382516, 6630661890, 0)",2026-05-11,0,0,18,0,0,1
"(1326941595, 1326941528, 0)",2026-07-21,1,0,7,1,1,7
"(6581279487, 6581279486, 0)",2026-05-17,6,0,22,0,0,3
"(3111984079, 9366943157, 0)",2026-06-18,3,0,17,0,0,1
"(5903235296, 1346639012, 0)",2026-06-08,0,0,7,1,1,8
"(1380078531, 1380078522, 0)",2026-06-01,0,0,6,0,0,3
"(5754411776, 331541812, 0)",2026-06-17,2,0,12,0,0,2
"(1418770624, 1418728209, 0)",2026-06-13,5,1,9,0,1,3
"(1332669891, 6628697084, 0)",2026-05-19,1,0,7,0,1,8
"(6738766745, 1324570438, 0)",2026-06-29,0,0,23,0,0,1
"(1371955805, 1371955991, 0)",2026-06-16,1,0,22,0,0,1
"(6296893347, 6296893346, 0)",2026-06-05,4,1,15,0,1,1
"(6624547084, 6624573185, 0)",2026-06-05,4,1,20,0,0,6
"(13037817967, 13037817968, 0)",2026-06-23,1,0,16,0,1,5
"(6557737125, 6557737126, 0)",2026-07-01,2,0,6,0,0,1
"(1332669734, 6627933395, 0)",2026-07-25,5,1,7,0,1,1
"(1349527623, 1349527724, 0)",2026-06-13,5,1,12,0,0,2
"(1350774512, 2988947194, 0)",2026-06-15,0,0,19,0,0,3
"(6554335446, 1172905052, 0)",2026-05-21,3,0,12,0,0,2
"(6555924658, 6555791336, 0)",2026-06-03,2,0,10,0,0,2
"(1329345383, 1329345410, 0)",2026-05-07,3,0,18,0,0,2
"(6542995199, 1361117830, 0)",2026-07-07,1,0,15,0,1,9
"(1350774113, 1350774443, 0)",2026-06-05,4,1,16,0,1,3
"(1323895307, 1323895309, 0)",2026-05-01,4,1,17,1,0,2
"(1374279176, 1374279464, 0)",2026-06-23,1,0,14,0,1,5
"(1366234557, 6547766243, 0)",2026-07-08,2,0,18,0,0,1
"(1323698491, 1323698546, 0)",2026-05-11,0,0,6,0,0,3
"(6538590906, 6538590907, 0)",2026-07-22,2,0,23,0,0,2
"(6738710336, 6738710330, 0)",2026-05-05,1,0,23,1,0,3
"(1327149840, 1327149966, 0)",2026-05-01,4,1,6,1,0,2
"(1381026405, 1381026406, 0)",2026-07-24,4,1,9,0,1,1
"(1366234574, 1366234660, 0)",2026-05-04,0,0,11,0,0,2
"(1346612566, 1346611975, 0)",2026-06-26,4,1,19,1,0,6
"(1323345650, 1323345329, 0)",2026-07-02,3,0,12,0,0,2
"(1323345861, 1323345984, 0)",2026-05-03,6,0,22,2,0,5
"(1372020716, 1372021151, 0)",2026-05-01,4,1,7,1,1,3
"(1346157096, 6557798743, 0)",2026-05-12,1,0,9,1,1,7
"(1322981366, 12539090832, 0)",2026-06-11,3,0,11,1,0,3
"(6755854467, 1372487009, 1)",2026-06-06,5,1,17,0,0,1
"(1361117236, 1361117275, 0)",2026-07-01,2,0,21,0,0,3
"(6585611590, 6585611586, 0)",2026-05-09,5,1,9,0,1,3
"(1380541227, 1380541141, 0)",2026-05-06,2,0,13,0,0,3
"(1323698491, 1323698546, 0)",2026-07-15,2,0,20,0,0,3
"(1334046976, 1334047484, 0)",2026-06-06,5,1,21,0,0,7
"(6559240104, 6559240107, 0)",2026-05-25,0,0,7,0,1,7
"(6553484552, 1364174103, 0)",2026-06-14,6,0,9,0,1,7
"(1186425464, 1184975564, 0)",2026-06-30,1,0,9,0,1,7
"(1334303469, 1334303430, 0)",2026-05-09,5,1,21,0,0,7
"(1323345669, 1323345355, 0)",2026-05-29,4,1,14,0,1,1
"(1334047127, 1364900534, 0)",2026-07-01,2,0,10,0,0,3
"(1346638950, 1346639133, 0)",2026-06-25,3,0,12,0,0,2
"(1333236273, 1333236208, 0)",2026-07-08,2,0,7,0,1,9
"(1380541227, 1380541141, 0)",2026-07-07,1,0,11,0,0,1
"(1180288747, 1180288772, 0)",2026-06-19,4,1,12,0,0,2
"(1184863686, 6296933039, 0)",2026-07-08,2,0,9,0,1,8
"(1346847673, 1346779125, 0)",2026-07-24,4,1,23,0,0,2
"(1173885682, 6552332791, 0)",2026-06-17,2,0,15,0,1,6
"(6598691631, 6596790435, 0)",2026-06-24,2,0,15,1,1,8
"(6553252010, 6536363971, 0)",2026-05-17,6,0,9,0,1,6
"(6548147776, 6542110941, 0)",2026-06-21,6,0,9,0,1,7
"(5756734424, 5756734434, 0)",2026-06-12,4,1,19,1,0,6
"(2988673881, 2988674192, 0)",2026-06-14,6,0,15,0,1,5
"(1364174324, 1364174414, 0)",2026-07-07,1,0,22,0,0,1
"(1327186259, 1327186566, 0)",2026-05-23,5,1,9,0,1,2
"(1346847673, 1346779125, 0)",2026-07-26,6,0,12,2,0,5
"(6628867004, 6628867044, 0)",2026-07-01,2,0,21,0,0,1
"(6557737125, 6557737126, 0)",2026-05-02,5,1,16,0,1,3
"(6629184675, 1324373501, 0)",2026-06-11,3,0,22,1,0,1
"(1330947296, 1330820257, 0)",2026-05-11,0,0,7,0,1,6
"(1184065354, 1184065309, 0)",2026-07-28,1,0,19,0,0,2
"(3467985821, 3467985833, 0)",2026-06-04,3,0,11,0,0,1
"(1326941595, 1326941528, 0)",2026-07-27,0,0,17,0,0,1
"(1323345322, 1323345842, 0)",2026-05-07,3,0,21,0,0,3
"(6536439375, 6536588938, 0)",2026-05-05,1,0,21,1,0,2
"(1323895307, 1323895309, 0)",2026-06-02,1,0,17,0,0,3
"(1175876849, 1175876791, 0)",2026-07-15,2,0,6,0,0,3
"(1371538812, 6769787795, 0)",2026-05-17,6,0,22,0,0,3
"(1380541785, 1380541789, 0)",2026-05-22,4,1,22,1,0,8
"(1174066989, 1174446923, 0)",2026-07-03,4,1,15,0,1,3
"(1396443192, 6771620989, 0)",2026-06-03,2,0,18,0,0,3
"(1361117236, 1361117275, 0)",2026-06-04,3,0,6,0,0,2
"(1346611894, 1346612802, 0)",2026-05-15,4,1,18,1,0,1
"(1361117556, 1361117294, 0)",2026-07-01,2,0,11,0,0,2
"(1178236745, 1178236855, 0)",2026-05-16,5,1,18,0,0,3
"(1186425464, 1184975564, 0)",2026-06-12,4,1,20,1,0,6
"(1352194048, 6933986339, 0)",2026-06-27,5,1,12,2,0,5
"(1354670094, 1354670321, 0)",2026-06-11,3,0,11,1,0,3
"(1361117236, 1361117275, 0)",2026-05-31,6,0,20,1,0,1
"(719870150, 719870151, 0)",2026-07-27,0,0,6,0,0,3
"(6585521761, 6585521754, 0)",2026-06-24,2,0,9,1,1,6
"(6557974648, 1417561090, 0)",2026-06-10,2,0,22,0,0,3
"(1184065354, 1184065309, 0)",2026-07-13,0,0,7,0,1,9
"(3111984079, 9366943157, 0)",2026-07-29,2,0,20,2,0,6
"(719870150, 719870151, 0)",2026-06-08,0,0,6,1,0,2
"(1374435979, 1364174412, 0)",2026-06-28,6,0,21,1,0,1
"(6585521761, 6585521754, 0)",2026-07-08,2,0,23,0,0,2
"(1330171400, 1329345386, 0)",2026-05-21,3,0,21,0,0,2
"(1361117556, 1361117294, 0)",2026-06-27,5,1,19,2,0,10
"(6296976796, 1329735146, 0)",2026-07-14,1,0,16,0,1,7
"(1329698788, 1329698816, 0)",2026-05-17,6,0,12,0,0,1
"(1346847308, 1346847645, 0)",2026-07-03,4,1,18,0,0,1
"(6757636101, 6756086743, 0)",2026-05-03,6,0,23,2,0,6
"(6586987099, 6586987098, 0)",2026-06-27,5,1,21,2,0,7
"(6546593263, 6586697616, 0)",2026-05-04,0,0,21,0,0,3
"(6631173960, 6631708296, 0)",2026-07-20,0,0,11,1,0,3
"(6604359199, 6582026236, 0)",2026-07-20,0,0,18,1,0,2
"(1371538812, 6769787795, 0)",2026-07-22,2,0,6,0,0,2
"(1379372187, 6569961687, 0)",2026-05-26,1,0,21,0,0,1
"(1184780232, 13206205862, 0)",2026-06-10,2,0,6,0,0,1
"(1184065354, 1184065309, 0)",2026-05-23,5,1,18,0,0,2
"(1324181616, 1324181571, 0)",2026-07-18,5,1,22,0,0,5
"(6580927373, 6580961271, 0)",2026-05-17,6,0,18,0,0,2
"(1347569499, 1347410129, 0)",2026-05-15,4,1,14,1,1,2
"(6631178703, 1329434274, 0)",2026-07-28,1,0,15,0,1,7
"(6557376736, 3111984021, 0)",2026-06-24,2,0,6,1,0,1
"(1349779720, 1356919050, 0)",2026-05-27,2,0,8,0,1,9
"(1175373522, 1175375870, 0)",2026-07-27,0,0,8,0,1,7
"(6557737125, 6557737126, 0)",2026-05-26,1,0,11,0,0,3
"(1361117236, 1361117275, 0)",2026-05-19,1,0,21,0,0,3
"(6553169892, 6553169905, 0)",2026-05-16,5,1,7,0,1,2
"(1347293046, 1347292957, 0)",2026-07-19,6,0,20,0,0,1
"(1367529816, 1367529601, 0)",2026-05-22,4,1,17,1,0,2
"(1371956302, 1371956554, 0)",2026-07-23,3,0,12,2,0,4
"(1374435979, 1364174412, 0)",2026-07-14,1,0,14,0,1,8
"(1347137654, 1174967539, 0)",2026-07-03,4,1,19,0,0,6
"(1374436669, 1374435956, 0)",2026-06-24,2,0,13,1,0,1
"(6547790611, 6547790609, 0)",2026-05-22,4,1,14,1,1,3
"(1357399489, 1357399332, 0)",2026-06-02,1,0,8,0,1,9
"(1363882222, 1363883477, 0)",2026-07-19,6,0,10,0,0,3
"(1374245437, 1374245314, 0)",2026-06-25,3,0,18,0,0,1
"(9407471693, 6630522620, 0)",2026-06-01,0,0,19,0,0,2
"(1324570374, 1324570421, 0)",2026-06-15,0,0,18,0,0,3
"(6542333972, 6543093285, 0)",2026-05-27,2,0,13,0,0,2
"(1341987090, 1342945811, 0)",2026-07-10,4,1,19,2,0,9
"(1364829713, 6544339896, 0)",2026-05-31,6,0,6,1,0,2
"(6769787807, 1349781643, 0)",2026-05-18,0,0,14,0,1,8
"(1343821200, 1343821239, 0)",2026-05-17,6,0,8,0,1,6
"(1175877701, 1175876747, 0)",2026-07-05,6,0,12,0,0,3
"(1364829529, 1364829688, 0)",2026-05-10,6,0,23,0,0,2
"(6567047164, 6567047167, 0)",2026-06-16,1,0,19,0,0,3
"(1356519875, 6769076215, 0)",2026-07-04,5,1,8,0,1,3
"(1396425564, 6618274974, 0)",2026-05-11,0,0,10,0,0,1
"(3112549168, 3112549151, 0)",2026-06-21,6,0,19,0,0,2
"(3676443887, 3676443901, 0)",2026-06-01,0,0,14,0,1,6
"(3467985821, 3467985833, 0)",2026-05-11,0,0,10,0,0,3
"(12237200017, 1361117364, 0)",2026-06-23,1,0,8,0,1,8
"(1347569499, 1347410129, 0)",2026-06-06,5,1,16,0,1,1
"(1329637794, 1329637952, 0)",2026-05-06,2,0,9,0,1,8
"(1330171652, 6581353529, 0)",2026-07-24,4,1,13,0,0,2
"(1328079242, 1328078851, 0)",2026-05-23,5,1,10,0,0,1
"(1323345833, 1341987054, 0)",2026-05-21,3,0,12,0,0,3
"(1329698771, 1329698284, 0)",2026-05-18,0,0,8,0,1,7
"(1334047122, 1334047056, 0)",2026-07-12,6,0,17,0,0,3
"(6591306604, 13980225453, 0)",2026-06-24,2,0,20,1,0,2
"(1322981515, 5759060158, 0)",2026-06-24,2,0,22,1,0,1
"(2988811356, 6775377328, 0)",2026-06-26,4,1,20,1,0,5
